date,region,county,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm,price_per_kg,month,year,season,petrol_price_kes,diesel_price_kes,rolling_3m_avg,rolling_6m_avg,rolling_12m_avg,price_vs_regional_avg,price_label
2021-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,73.69,0.69,2021-05-01,16.683333333333334,73.69,5,2021,Long Rains,126.37,107.66,73.16666666666667,73.16666666666667,73.16666666666667,1.0301491146318733,Average
2021-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,73.25,0.68,2021-06-01,7.316666666666666,73.25,6,2021,Dry Season,127.14,107.66,73.49666666666667,73.1875,73.1875,1.0280701754385966,Average
2021-07-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,69.22,0.64,2021-07-01,4.123333333333334,69.22,7,2021,Dry Season,127.14,107.66,72.05333333333333,72.394,72.394,0.989069086232764,Average
2021-08-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,69.85,0.64,2021-08-01,3.623333333333333,69.85,8,2021,Dry Season,127.14,107.66,70.77333333333333,71.97,71.97,0.9643794008007732,Average
2021-09-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,69.93,0.64,2021-09-01,6.173333333333333,69.93,9,2021,Dry Season,134.72,115.6,69.66666666666667,71.58166666666666,71.67857142857143,0.9756948320125016,Average
2021-10-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,69.47,0.63,2021-10-01,5.34,69.47,10,2021,Short Rains,129.72,110.6,69.75,70.90166666666666,71.4025,0.9443563369432236,Average
2021-11-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,76.07,0.68,2021-11-01,44.23,76.07,11,2021,Short Rains,129.72,110.6,71.82333333333334,71.29833333333333,71.9211111111111,0.9953332170272156,Average
2021-12-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,79.67,0.71,2021-12-01,32.21333333333334,79.67,12,2021,Short Rains,129.72,110.6,75.07,72.36833333333333,72.696,1.0003348260996945,Average
2023-01-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,118.64,0.96,2023-01-01,3.86,118.64,1,2023,Cool Dry,177.3,162.0,91.46,80.605,76.87272727272727,1.0612123199856882,Average
2023-02-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,116.8,0.93,2023-02-01,0.3133333333333333,116.8,2,2023,Cool Dry,177.3,162.0,105.03666666666668,88.43,80.2,1.085703662390779,Average
2023-03-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,114.99,0.89,2023-03-01,64.58999999999999,114.99,3,2023,Long Rains,179.3,162.0,116.81,95.94,83.76083333333334,1.0614134949693856,Average
2023-04-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,113.93,0.85,2023-04-01,111.08333333333331,113.93,4,2023,Long Rains,179.3,162.0,115.24,103.34999999999998,87.12583333333333,1.0102565618349493,Average
2023-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,109.53,0.8,2023-05-01,14.676666666666668,109.53,5,2023,Long Rains,182.04,167.28,112.81666666666666,108.92666666666668,90.1125,0.9644059961698476,Average
2023-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,113.37,0.81,2023-06-01,5.836666666666667,113.37,6,2023,Dry Season,182.04,167.28,112.27666666666669,114.54333333333334,93.45583333333332,1.0206464003841191,Average
2023-07-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,109.18,0.77,2023-07-01,8.483333333333333,109.18,7,2023,Dry Season,182.04,167.28,110.69333333333334,112.96666666666664,96.78583333333334,1.0155649262061268,Average
2023-08-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,103.22,0.72,2023-08-01,7.253333333333334,103.22,8,2023,Dry Season,182.04,167.28,108.59,110.70333333333332,99.56666666666668,0.9883817427385893,Average
2023-09-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,105.22,0.72,2023-09-01,5.11,105.22,9,2023,Dry Season,194.68,179.67,105.87333333333332,109.075,102.5075,1.0109854914646257,Average
2023-10-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,105.79,0.71,2023-10-01,102.81,105.79,10,2023,Short Rains,211.64,200.99,104.74333333333334,107.71833333333332,105.53416666666668,1.008548366594636,Average
2023-11-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,137.47,0.9,2023-11-01,308.74666666666667,137.47,11,2023,Short Rains,217.36,205.47,116.16,112.375,110.65083333333332,0.9834036769439874,Average
2024-01-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,108.19,0.68,2024-01-01,1.9633333333333336,108.19,1,2024,Cool Dry,206.36,196.47,117.15,111.51166666666666,113.0275,1.0432309076883517,Average
2024-02-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,101.0,0.7,2024-02-01,2.29,101.0,2,2024,Cool Dry,206.36,196.47,115.55333333333331,110.14833333333335,111.5575,0.9873887965588032,Average
2024-04-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.76,2024-04-01,135.20666666666668,100.0,4,2024,Long Rains,199.15,190.84,103.06333333333332,109.61166666666668,110.15749999999998,0.9762129445836452,Average
2024-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,2024-05-01,18.55666666666667,100.0,5,2024,Long Rains,193.84,180.74,100.33333333333331,108.74166666666667,108.90833333333336,0.9644131545954288,Average
2024-07-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,2024-07-01,5.21,100.0,7,2024,Dry Season,188.84,171.6,100.0,107.77666666666669,107.7475,0.998502246630055,Average
2024-08-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.78,2024-08-01,11.5,100.0,8,2024,Dry Season,188.84,171.6,100.0,101.53166666666668,106.95333333333332,1.0044867072925736,Average
2024-10-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,99.41,0.77,2024-10-01,5.78,99.41,10,2024,Short Rains,180.66,168.06,99.80333333333331,100.06833333333331,105.79,0.999530783925998,Average
2024-11-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,99.7,0.77,2024-11-01,94.12666666666668,99.7,11,2024,Short Rains,180.66,168.06,99.70333333333332,99.85166666666667,105.0,1.0134860395771212,Average
2025-01-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,2025-01-01,0.3066666666666667,100.0,1,2025,Cool Dry,176.58,167.06,99.70333333333332,99.85166666666667,104.73166666666668,1.010407194099222,Average
2025-02-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.02,0.78,2025-02-01,0.5633333333333334,100.02,2,2025,Cool Dry,176.58,167.06,99.90666666666668,99.855,104.29833333333336,1.0164634146341465,Average
2025-04-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,2025-04-01,90.16333333333334,100.0,4,2025,Long Rains,174.63,164.86,100.00666666666666,99.855,103.81583333333332,1.0,Average
2025-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,2025-05-01,35.0,100.0,5,2025,Long Rains,174.63,164.86,100.00666666666666,99.855,100.69333333333334,1.008505059333714,Average
2025-07-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,2025-07-01,3.6366666666666654,100.0,7,2025,Dry Season,186.31,171.58,100.0,99.95333333333332,100.01083333333334,0.9980703972320182,Average
2025-08-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,2025-08-01,4.3966666666666665,100.0,8,2025,Dry Season,185.31,171.58,100.0,100.00333333333332,99.9275,1.0,Average
2025-10-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.69,0.78,2025-10-01,15.87,100.69,10,2025,Short Rains,184.52,171.47,100.23,100.11833333333334,99.985,1.0423395445134571,Average
2025-11-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,102.23,0.79,2025-11-01,12.54,102.23,11,2025,Short Rains,184.52,171.47,100.97333333333334,100.48666666666666,100.17083333333332,1.025924934769519,Average
2026-01-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,99.57,0.77,2026-01-01,0.11,99.57,1,2026,Cool Dry,182.52,170.47,100.83,100.415,100.135,1.0034600913732863,Average
2026-02-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.78,2026-02-01,0.02,100.0,2,2026,Cool Dry,178.28,166.54,100.6,100.415,100.135,1.0100670011110735,Average
2026-04-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,106.3,0.82,2026-04-01,3.65,106.3,4,2026,Long Rains,197.6,196.63,101.95666666666666,101.465,100.70916666666666,1.0411361410381976,Average
2026-05-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,104.0,0.8,2026-05-01,1.16,104.0,5,2026,Long Rains,214.25,232.86,103.43333333333332,102.13166666666666,101.0675,1.0362694300518134,Average
2026-06-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,2026-06-01,0.36,100.0,6,2026,Dry Season,214.03,222.86,103.43333333333332,102.01666666666664,101.0675,1.0021044192804889,Average
2026-07-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,99.95,0.77,2026-07-01,0.09,99.95,7,2026,Dry Season,214.03,222.86,101.31666666666666,101.63666666666666,101.06166666666668,0.9996666111018504,Average
2026-08-15,North Eastern,Garissa,IFO (Daadab),3255,0.11,40.32,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,99.7,0.77,2026-08-01,0.21,99.7,8,2026,Dry Season,,,99.88333333333333,101.65833333333336,101.03666666666668,1.0,Average
2023-12-15,Eastern,Isiolo,Iresaboru Centre,10385,0.99,38.88,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,140.0,0.91,2023-12-01,54.1325,140.0,12,2023,Short Rains,212.36,201.47,140.0,140.0,140.0,1.1833550065019507,Expensive
2024-03-15,Eastern,Isiolo,Iresaboru Centre,10385,0.99,38.88,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,122.0,0.91,2024-03-01,29.1875,122.0,3,2024,Long Rains,206.36,196.47,131.0,131.0,131.0,1.0672699849170435,Average
2024-06-15,Eastern,Isiolo,Iresaboru Centre,10385,0.99,38.88,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,140.0,1.09,2024-06-01,8.3925,140.0,6,2024,Dry Season,189.84,179.3,134.0,134.0,134.0,1.2070966672193666,Expensive
2021-02-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,71.25,0.65,2021-02-01,71.865,71.25,2,2021,Cool Dry,115.18,101.91,71.25,71.25,71.25,1.0,Average
2021-03-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,72.5,0.66,2021-03-01,27.1525,72.5,3,2021,Long Rains,122.81,107.66,71.875,71.875,71.875,1.0,Average
2021-07-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,65.0,0.6,2021-07-01,14.515,65.0,7,2021,Dry Season,127.14,107.66,69.58333333333333,69.58333333333333,69.58333333333333,1.0,Average
2021-08-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,63.89,0.58,2021-08-01,21.61,63.89,8,2021,Dry Season,127.14,107.66,67.13,68.16,68.16,1.0,Average
2021-09-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,63.33,0.58,2021-09-01,21.91625,63.33,9,2021,Dry Season,134.72,115.6,64.07333333333334,67.194,67.194,1.0,Average
2021-11-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,73.33,0.66,2021-11-01,98.87875,73.33,11,2021,Short Rains,129.72,110.6,66.85000000000001,68.21666666666667,68.21666666666667,1.0,Average
2024-09-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,102.5,0.8,2024-09-01,30.2775,102.5,9,2024,Dry Season,188.84,171.6,79.72000000000001,73.425,73.11428571428571,0.9143621766280108,Average
2025-12-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110.0,0.85,2025-12-01,66.34875,110.0,12,2025,Short Rains,184.52,171.47,95.27666666666666,79.675,77.725,1.1088709677419355,Expensive
2026-03-15,Eastern,Isiolo,Isiolo town,3262,0.35,37.58,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,101.0,0.78,2026-03-01,2.23,101.0,3,2026,Long Rains,178.28,166.54,104.5,85.675,80.3111111111111,0.971153846153846,Average
2024-03-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120.0,0.9,2024-03-01,10.613333333333332,120.0,3,2024,Long Rains,206.36,196.47,120.0,120.0,120.0,0.9648600357355568,Average
2024-06-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120.0,0.93,2024-06-01,4.093333333333334,120.0,6,2024,Dry Season,189.84,179.3,120.0,120.0,120.0,1.043046357615894,Average
2024-09-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,107.0,0.83,2024-09-01,3.866666666666666,107.0,9,2024,Dry Season,188.84,171.6,115.66666666666669,115.66666666666669,115.66666666666669,0.9141747572815534,Average
2024-12-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100.0,0.78,2024-12-01,3.7,100.0,12,2024,Short Rains,176.29,165.06,109.0,111.75,111.75,0.9254498714652956,Average
2026-03-15,North Eastern,Garissa,Jarajara,10352,-0.04,39.01,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,100.0,0.77,2026-03-01,3.08,100.0,3,2026,Long Rains,178.28,166.54,102.33333333333331,109.4,109.4,0.9393680614859096,Average
2021-03-15,Coast,Mombasa,Junda (Mombasa),4235,-4.01,39.68,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,66.67,0.61,2021-03-01,21.761666666666667,66.67,3,2021,Long Rains,122.81,107.66,66.67,66.67,66.67,1.0354092250349434,Average
2021-09-15,Coast,Mombasa,Junda (Mombasa),4235,-4.01,39.68,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,68.0,0.62,2021-09-01,31.35333333333333,68.0,9,2021,Dry Season,134.72,115.6,67.33500000000001,67.33500000000001,67.33500000000001,1.0261672652642382,Average
2021-10-15,Coast,Mombasa,Junda (Mombasa),4235,-4.01,39.68,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,68.0,0.61,2021-10-01,18.731666666666666,68.0,10,2021,Short Rains,129.72,110.6,67.55666666666667,67.55666666666667,67.55666666666667,1.0,Average
2023-12-15,Rift Valley,Turkana,Kaakelai,10461,4.52,35.59,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,138.0,0.9,2023-12-01,79.61142857142856,138.0,12,2023,Short Rains,212.36,201.47,138.0,138.0,138.0,1.1435516393669034,Expensive
2024-03-15,Rift Valley,Turkana,Kaakelai,10461,4.52,35.59,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,136.0,1.01,2024-03-01,58.457142857142856,136.0,3,2024,Long Rains,206.36,196.47,137.0,137.0,137.0,1.1404177466077146,Expensive
2024-06-15,Rift Valley,Turkana,Kaakelai,10461,4.52,35.59,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120.0,0.93,2024-06-01,80.53142857142858,120.0,6,2024,Dry Season,189.84,179.3,131.33333333333334,131.33333333333334,131.33333333333334,1.0346576500422653,Average
2024-12-15,Coast,Kilifi,Kachororoni,10390,-3.48,39.75,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,80.0,0.62,2024-12-01,82.93833333333333,80.0,12,2024,Short Rains,176.29,165.06,80.0,80.0,80.0,0.8226221079691517,Cheap
2024-12-15,Coast,Kilifi,Kaembeni,10391,-3.33,39.79,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,89.0,0.69,2024-12-01,82.93833333333333,89.0,12,2024,Short Rains,176.29,165.06,89.0,89.0,89.0,0.9151670951156812,Average
2023-12-15,Rift Valley,Turkana,Kaeris,10464,3.98,35.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,127.0,0.83,2023-12-01,79.61142857142856,127.0,12,2023,Short Rains,212.36,201.47,127.0,127.0,127.0,1.0523989724608458,Average
2024-03-15,Rift Valley,Turkana,Kaeris,10464,3.98,35.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,113.0,0.84,2024-03-01,58.457142857142856,113.0,3,2024,Long Rains,206.36,196.47,120.0,120.0,120.0,0.9475529806372924,Average
2024-06-15,Rift Valley,Turkana,Kaeris,10464,3.98,35.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,125.0,0.97,2024-06-01,80.53142857142858,125.0,6,2024,Dry Season,189.84,179.3,121.66666666666669,121.66666666666669,121.66666666666669,1.0777683854606932,Average
2024-09-15,Rift Valley,Turkana,Kaeris,10464,3.98,35.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,112.0,0.87,2024-09-01,140.00214285714284,112.0,9,2024,Dry Season,188.84,171.6,116.66666666666669,119.25,119.25,1.0098513942227416,Average
2024-12-15,Rift Valley,Turkana,Kaeris,10464,3.98,35.48,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,116.0,0.9,2024-12-01,61.00714285714286,116.0,12,2024,Short Rains,176.29,165.06,117.66666666666669,118.6,118.6,1.062768031189084,Average
2024-03-15,Rift Valley,Turkana,Kaikor,6890,4.52,35.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110.0,0.82,2024-03-01,58.457142857142856,110.0,3,2024,Long Rains,206.36,196.47,110.0,110.0,110.0,0.9223967068150632,Average
2024-06-15,Rift Valley,Turkana,Kaikor,6890,4.52,35.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120.0,0.93,2024-06-01,80.53142857142858,120.0,6,2024,Dry Season,189.84,179.3,115.0,115.0,115.0,1.0346576500422653,Average
2024-09-15,Rift Valley,Turkana,Kaikor,6890,4.52,35.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,110.0,0.85,2024-09-01,140.00214285714284,110.0,9,2024,Dry Season,188.84,171.6,113.33333333333331,113.33333333333331,113.33333333333331,0.9918183336116212,Average
2024-12-15,Rift Valley,Turkana,Kaikor,6890,4.52,35.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,105.0,0.81,2024-12-01,61.00714285714286,105.0,12,2024,Short Rains,176.29,165.06,111.66666666666669,111.25,111.25,0.9619883040935672,Average
2025-09-15,Rift Valley,Turkana,Kaikor,6890,4.52,35.42,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,120.0,0.93,2025-09-01,183.43142857142857,120.0,9,2025,Dry Season,184.52,171.47,111.66666666666669,113.0,113.0,1.1111111111111112,Expensive
2021-02-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,73.12,0.67,2021-02-01,96.08357142857145,73.12,2,2021,Cool Dry,115.18,101.91,73.12,73.12,73.12,0.9834698516456172,Average
2021-03-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.56,0.64,2021-03-01,42.51142857142857,70.56,3,2021,Long Rains,122.81,107.66,71.84,71.84,71.84,0.9729461404815092,Average
2021-04-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.0,0.65,2021-04-01,123.56571428571428,70.0,4,2021,Long Rains,122.81,107.66,71.22666666666667,71.22666666666667,71.22666666666667,0.975215592304156,Average
2021-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.0,0.65,2021-05-01,222.105,70.0,5,2021,Long Rains,126.37,107.66,70.18666666666667,70.92,70.92,0.99152950508513,Average
2021-06-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.0,0.65,2021-06-01,36.02571428571429,70.0,6,2021,Dry Season,127.14,107.66,70.0,70.736,70.736,0.9874917709019092,Average
2021-07-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,67.79,0.63,2021-07-01,188.22357142857143,67.79,7,2021,Dry Season,127.14,107.66,69.26333333333334,70.245,70.245,0.9697585259784848,Average
2021-08-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,69.85,0.64,2021-08-01,134.79785714285714,69.85,8,2021,Dry Season,127.14,107.66,69.21333333333332,69.7,70.18857142857142,0.9852535744053345,Average
2021-09-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.83,0.64,2021-09-01,209.06285714285715,70.83,9,2021,Dry Season,134.72,115.6,69.49,69.745,70.26875,0.9905062307716214,Average
2021-10-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,73.33,0.66,2021-10-01,153.62642857142856,73.33,10,2021,Short Rains,129.72,110.6,71.33666666666666,70.3,70.60888888888888,0.9827617978657464,Average
2021-11-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,72.5,0.65,2021-11-01,47.18928571428571,72.5,11,2021,Short Rains,129.72,110.6,72.21999999999998,70.71666666666667,70.798,0.9905273704344658,Average
2021-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,79.17,0.7,2021-12-01,54.550714285714285,79.17,12,2021,Short Rains,129.72,110.6,75.0,72.245,71.55909090909091,1.0432720025037474,Average
2022-01-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,76.33,0.67,2022-01-01,74.71142857142857,76.33,1,2022,Cool Dry,129.72,110.6,76.0,73.66833333333334,71.95666666666666,0.973900592588392,Average
2022-02-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,78.85,0.69,2022-02-01,54.51928571428572,78.85,2,2022,Cool Dry,129.72,110.6,78.11666666666667,75.16833333333334,72.43416666666667,1.0245848384833285,Average
2023-01-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,108.33,0.88,2023-01-01,6.691428571428572,108.33,1,2023,Cool Dry,177.3,162.0,87.83666666666666,81.41833333333334,75.58166666666666,0.9794559080589098,Average
2023-02-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,113.75,0.91,2023-02-01,6.619999999999999,113.75,2,2023,Cool Dry,177.3,162.0,100.31,88.15499999999999,79.2275,0.9946756312971834,Average
2023-03-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,105.0,0.81,2023-03-01,189.0228571428572,105.0,3,2023,Long Rains,179.3,162.0,109.02666666666666,93.57166666666666,82.14416666666666,0.945337620578778,Average
2023-04-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,110.0,0.82,2023-04-01,253.7864285714286,110.0,4,2023,Long Rains,179.3,162.0,109.58333333333331,98.71,85.4775,1.03125,Average
2023-05-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,115.0,0.84,2023-05-01,91.12642857142858,115.0,5,2023,Long Rains,182.04,167.28,110.0,105.155,89.41166666666668,1.035,Average
2023-06-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,55.5,0.4,2023-06-01,100.30571428571427,55.5,6,2023,Dry Season,182.04,167.28,93.5,101.26333333333332,88.21583333333332,0.541921624788439,Cheap
