market,admin1,latitude,longitude,date,rainfall_mm_market
Saka Town,Coast,-0.14,39.33,2012-12-01,82.46
Saka Town,Coast,-0.14,39.33,2013-01-01,9.61
Saka Town,Coast,-0.14,39.33,2013-02-01,0.28
Saka Town,Coast,-0.14,39.33,2013-03-01,48.36
Saka Town,Coast,-0.14,39.33,2013-04-01,123.0
Saka Town,Coast,-0.14,39.33,2013-05-01,32.55
Saka Town,Coast,-0.14,39.33,2013-06-01,3.0
Saka Town,Coast,-0.14,39.33,2013-07-01,7.75
Saka Town,Coast,-0.14,39.33,2013-08-01,6.82
Saka Town,Coast,-0.14,39.33,2013-09-01,7.2
Saka Town,Coast,-0.14,39.33,2013-10-01,10.23
Saka Town,Coast,-0.14,39.33,2013-11-01,81.9
Saka Town,Coast,-0.14,39.33,2013-12-01,61.38
Saka Town,Coast,-0.14,39.33,2014-01-01,1.24
Saka Town,Coast,-0.14,39.33,2014-02-01,7.56
Saka Town,Coast,-0.14,39.33,2014-03-01,46.81
Saka Town,Coast,-0.14,39.33,2014-04-01,78.3
Saka Town,Coast,-0.14,39.33,2014-05-01,60.14
Saka Town,Coast,-0.14,39.33,2014-06-01,12.0
Saka Town,Coast,-0.14,39.33,2014-07-01,2.48
Saka Town,Coast,-0.14,39.33,2014-08-01,12.71
Saka Town,Coast,-0.14,39.33,2014-09-01,4.5
Saka Town,Coast,-0.14,39.33,2014-10-01,25.73
Saka Town,Coast,-0.14,39.33,2014-11-01,93.9
Saka Town,Coast,-0.14,39.33,2014-12-01,56.11
Saka Town,Coast,-0.14,39.33,2015-01-01,16.43
Saka Town,Coast,-0.14,39.33,2015-02-01,1.4
Saka Town,Coast,-0.14,39.33,2015-03-01,14.88
Saka Town,Coast,-0.14,39.33,2015-04-01,90.0
Saka Town,Coast,-0.14,39.33,2015-05-01,40.92
Saka Town,Coast,-0.14,39.33,2015-06-01,8.7
Saka Town,Coast,-0.14,39.33,2015-07-01,9.61
Saka Town,Coast,-0.14,39.33,2015-08-01,6.51
Saka Town,Coast,-0.14,39.33,2015-09-01,1.2
Saka Town,Coast,-0.14,39.33,2015-10-01,41.23
Saka Town,Coast,-0.14,39.33,2015-11-01,112.2
Saka Town,Coast,-0.14,39.33,2015-12-01,55.49
Saka Town,Coast,-0.14,39.33,2016-01-01,14.26
Saka Town,Coast,-0.14,39.33,2016-02-01,7.83
Saka Town,Coast,-0.14,39.33,2016-03-01,4.96
Saka Town,Coast,-0.14,39.33,2016-04-01,78.6
Saka Town,Coast,-0.14,39.33,2016-05-01,22.94
Saka Town,Coast,-0.14,39.33,2016-06-01,7.5
Saka Town,Coast,-0.14,39.33,2016-07-01,4.03
Saka Town,Coast,-0.14,39.33,2016-08-01,5.27
Saka Town,Coast,-0.14,39.33,2016-09-01,2.4
Saka Town,Coast,-0.14,39.33,2016-10-01,4.65
Saka Town,Coast,-0.14,39.33,2016-11-01,93.0
Saka Town,Coast,-0.14,39.33,2016-12-01,13.64
Saka Town,Coast,-0.14,39.33,2017-01-01,1.86
Saka Town,Coast,-0.14,39.33,2017-02-01,12.32
Saka Town,Coast,-0.14,39.33,2017-03-01,2.17
Saka Town,Coast,-0.14,39.33,2017-04-01,46.8
Saka Town,Coast,-0.14,39.33,2017-05-01,63.55
Saka Town,Coast,-0.14,39.33,2017-06-01,9.9
Saka Town,Coast,-0.14,39.33,2017-07-01,2.17
Saka Town,Coast,-0.14,39.33,2017-08-01,6.82
Saka Town,Coast,-0.14,39.33,2017-09-01,11.4
Saka Town,Coast,-0.14,39.33,2017-10-01,37.51
Saka Town,Coast,-0.14,39.33,2017-11-01,138.9
Saka Town,Coast,-0.14,39.33,2017-12-01,3.1
Saka Town,Coast,-0.14,39.33,2018-01-01,0.62
Saka Town,Coast,-0.14,39.33,2018-02-01,0.84
Saka Town,Coast,-0.14,39.33,2018-03-01,118.11
Saka Town,Coast,-0.14,39.33,2018-04-01,145.8
Saka Town,Coast,-0.14,39.33,2018-05-01,73.78
Saka Town,Coast,-0.14,39.33,2018-06-01,15.0
Saka Town,Coast,-0.14,39.33,2018-07-01,9.61
Saka Town,Coast,-0.14,39.33,2018-08-01,2.48
Saka Town,Coast,-0.14,39.33,2018-09-01,6.3
Saka Town,Coast,-0.14,39.33,2018-10-01,25.42
Saka Town,Coast,-0.14,39.33,2018-11-01,42.3
Saka Town,Coast,-0.14,39.33,2018-12-01,54.87
Saka Town,Coast,-0.14,39.33,2019-01-01,15.19
Saka Town,Coast,-0.14,39.33,2019-02-01,1.96
Saka Town,Coast,-0.14,39.33,2019-03-01,5.58
Saka Town,Coast,-0.14,39.33,2019-04-01,27.9
Saka Town,Coast,-0.14,39.33,2019-05-01,237.46
Saka Town,Coast,-0.14,39.33,2019-06-01,3.9
Saka Town,Coast,-0.14,39.33,2019-07-01,8.37
Saka Town,Coast,-0.14,39.33,2019-08-01,4.03
Saka Town,Coast,-0.14,39.33,2019-09-01,19.2
Saka Town,Coast,-0.14,39.33,2019-10-01,158.72
Saka Town,Coast,-0.14,39.33,2019-11-01,140.7
Saka Town,Coast,-0.14,39.33,2019-12-01,150.35
Saka Town,Coast,-0.14,39.33,2020-01-01,67.27
Saka Town,Coast,-0.14,39.33,2020-02-01,29.0
Saka Town,Coast,-0.14,39.33,2020-03-01,26.97
Saka Town,Coast,-0.14,39.33,2020-04-01,150.6
Saka Town,Coast,-0.14,39.33,2020-05-01,56.11
Saka Town,Coast,-0.14,39.33,2020-06-01,15.9
Saka Town,Coast,-0.14,39.33,2020-07-01,7.44
Saka Town,Coast,-0.14,39.33,2020-08-01,4.96
Saka Town,Coast,-0.14,39.33,2020-09-01,25.5
Saka Town,Coast,-0.14,39.33,2020-10-01,21.39
Saka Town,Coast,-0.14,39.33,2020-11-01,116.4
Saka Town,Coast,-0.14,39.33,2020-12-01,46.19
Saka Town,Coast,-0.14,39.33,2021-01-01,11.47
Saka Town,Coast,-0.14,39.33,2021-02-01,3.64
Saka Town,Coast,-0.14,39.33,2021-03-01,33.17
Saka Town,Coast,-0.14,39.33,2021-04-01,45.3
Saka Town,Coast,-0.14,39.33,2021-05-01,53.32
Saka Town,Coast,-0.14,39.33,2021-06-01,7.8
Saka Town,Coast,-0.14,39.33,2021-07-01,4.34
Saka Town,Coast,-0.14,39.33,2021-08-01,2.79
Saka Town,Coast,-0.14,39.33,2021-09-01,3.6
Saka Town,Coast,-0.14,39.33,2021-10-01,18.29
Saka Town,Coast,-0.14,39.33,2021-11-01,294.0
Saka Town,Coast,-0.14,39.33,2021-12-01,106.95
Saka Town,Coast,-0.14,39.33,2022-01-01,8.68
Saka Town,Coast,-0.14,39.33,2022-02-01,4.2
Saka Town,Coast,-0.14,39.33,2022-03-01,13.33
Saka Town,Coast,-0.14,39.33,2022-04-01,278.7
Saka Town,Coast,-0.14,39.33,2022-05-01,52.08
Saka Town,Coast,-0.14,39.33,2022-06-01,9.6
Saka Town,Coast,-0.14,39.33,2022-07-01,10.54
Saka Town,Coast,-0.14,39.33,2022-08-01,30.69
Saka Town,Coast,-0.14,39.33,2022-09-01,17.7
Saka Town,Coast,-0.14,39.33,2022-10-01,22.94
Saka Town,Coast,-0.14,39.33,2022-11-01,89.4
Saka Town,Coast,-0.14,39.33,2022-12-01,22.63
Saka Town,Coast,-0.14,39.33,2023-01-01,13.64
Saka Town,Coast,-0.14,39.33,2023-02-01,0.28
Saka Town,Coast,-0.14,39.33,2023-03-01,32.24
Saka Town,Coast,-0.14,39.33,2023-04-01,187.8
Saka Town,Coast,-0.14,39.33,2023-05-01,24.8
Saka Town,Coast,-0.14,39.33,2023-06-01,206.7
Saka Town,Coast,-0.14,39.33,2023-07-01,10.85
Saka Town,Coast,-0.14,39.33,2023-08-01,12.09
Saka Town,Coast,-0.14,39.33,2023-09-01,5.1
Saka Town,Coast,-0.14,39.33,2023-10-01,69.13
Saka Town,Coast,-0.14,39.33,2023-11-01,360.9
Saka Town,Coast,-0.14,39.33,2023-12-01,37.51
Saka Town,Coast,-0.14,39.33,2024-01-01,10.54
Saka Town,Coast,-0.14,39.33,2024-02-01,46.11
Saka Town,Coast,-0.14,39.33,2024-03-01,16.74
Saka Town,Coast,-0.14,39.33,2024-04-01,165.0
Saka Town,Coast,-0.14,39.33,2024-05-01,31.31
Saka Town,Coast,-0.14,39.33,2024-06-01,4.5
Saka Town,Coast,-0.14,39.33,2024-07-01,3.72
Saka Town,Coast,-0.14,39.33,2024-08-01,13.33
Saka Town,Coast,-0.14,39.33,2024-09-01,3.3
Saka Town,Coast,-0.14,39.33,2024-10-01,4.03
Saka Town,Coast,-0.14,39.33,2024-11-01,126.0
Saka Town,Coast,-0.14,39.33,2024-12-01,10.23
Saka Town,Coast,-0.14,39.33,2025-01-01,3.41
Saka Town,Coast,-0.14,39.33,2025-02-01,0.56
Saka Town,Coast,-0.14,39.33,2025-03-01,84.94
Saka Town,Coast,-0.14,39.33,2025-04-01,123.6
Saka Town,Coast,-0.14,39.33,2025-05-01,27.9
Saka Town,Coast,-0.14,39.33,2025-06-01,13.5
Saka Town,Coast,-0.14,39.33,2025-07-01,3.41
Saka Town,Coast,-0.14,39.33,2025-08-01,8.37
Saka Town,Coast,-0.14,39.33,2025-09-01,7.2
Saka Town,Coast,-0.14,39.33,2025-10-01,16.74
Saka Town,Coast,-0.14,39.33,2025-11-01,33.6
Saka Town,Coast,-0.14,39.33,2025-12-01,11.16
Saretho,North Eastern,-0.03,40.13,2006-01-01,10.85
Saretho,North Eastern,-0.03,40.13,2006-02-01,13.44
Saretho,North Eastern,-0.03,40.13,2006-03-01,22.01
Saretho,North Eastern,-0.03,40.13,2006-04-01,184.5
Saretho,North Eastern,-0.03,40.13,2006-05-01,65.72
Saretho,North Eastern,-0.03,40.13,2006-06-01,18.0
Saretho,North Eastern,-0.03,40.13,2006-07-01,8.99
Saretho,North Eastern,-0.03,40.13,2006-08-01,13.95
Saretho,North Eastern,-0.03,40.13,2006-09-01,23.7
Saretho,North Eastern,-0.03,40.13,2006-10-01,110.36
Saretho,North Eastern,-0.03,40.13,2006-11-01,215.7
Saretho,North Eastern,-0.03,40.13,2006-12-01,116.87
Saretho,North Eastern,-0.03,40.13,2007-01-01,14.57
Saretho,North Eastern,-0.03,40.13,2007-02-01,2.52
Saretho,North Eastern,-0.03,40.13,2007-03-01,18.6
Saretho,North Eastern,-0.03,40.13,2007-04-01,67.2
Saretho,North Eastern,-0.03,40.13,2007-05-01,94.24
Saretho,North Eastern,-0.03,40.13,2007-06-01,21.3
Saretho,North Eastern,-0.03,40.13,2007-07-01,6.51
Saretho,North Eastern,-0.03,40.13,2007-08-01,30.38
Saretho,North Eastern,-0.03,40.13,2007-09-01,31.8
Saretho,North Eastern,-0.03,40.13,2007-10-01,88.35
Saretho,North Eastern,-0.03,40.13,2007-11-01,95.1
Saretho,North Eastern,-0.03,40.13,2007-12-01,31.62
Saretho,North Eastern,-0.03,40.13,2008-01-01,42.16
Saretho,North Eastern,-0.03,40.13,2008-02-01,0.87
Saretho,North Eastern,-0.03,40.13,2008-03-01,39.06
Saretho,North Eastern,-0.03,40.13,2008-04-01,99.6
Saretho,North Eastern,-0.03,40.13,2008-05-01,45.26
Saretho,North Eastern,-0.03,40.13,2008-06-01,21.9
Saretho,North Eastern,-0.03,40.13,2008-07-01,6.2
Saretho,North Eastern,-0.03,40.13,2008-08-01,7.13
Saretho,North Eastern,-0.03,40.13,2008-09-01,3.3
Saretho,North Eastern,-0.03,40.13,2008-10-01,28.52
Saretho,North Eastern,-0.03,40.13,2008-11-01,131.7
Saretho,North Eastern,-0.03,40.13,2008-12-01,6.51
Saretho,North Eastern,-0.03,40.13,2009-01-01,18.6
Saretho,North Eastern,-0.03,40.13,2009-02-01,4.2
Saretho,North Eastern,-0.03,40.13,2009-03-01,6.51
Saretho,North Eastern,-0.03,40.13,2009-04-01,48.0
Saretho,North Eastern,-0.03,40.13,2009-05-01,40.92
Saretho,North Eastern,-0.03,40.13,2009-06-01,24.0
Saretho,North Eastern,-0.03,40.13,2009-07-01,4.65
Saretho,North Eastern,-0.03,40.13,2009-08-01,4.34
Saretho,North Eastern,-0.03,40.13,2009-09-01,1.2
Saretho,North Eastern,-0.03,40.13,2009-10-01,174.22
Saretho,North Eastern,-0.03,40.13,2009-11-01,28.8
Saretho,North Eastern,-0.03,40.13,2009-12-01,76.88
Saretho,North Eastern,-0.03,40.13,2010-01-01,13.33
Saretho,North Eastern,-0.03,40.13,2010-02-01,17.36
Saretho,North Eastern,-0.03,40.13,2010-03-01,68.2
Saretho,North Eastern,-0.03,40.13,2010-04-01,146.4
Saretho,North Eastern,-0.03,40.13,2010-05-01,93.0
Saretho,North Eastern,-0.03,40.13,2010-06-01,17.7
Saretho,North Eastern,-0.03,40.13,2010-07-01,22.01
Saretho,North Eastern,-0.03,40.13,2010-08-01,3.41
Saretho,North Eastern,-0.03,40.13,2010-09-01,4.5
Saretho,North Eastern,-0.03,40.13,2010-10-01,19.84
Saretho,North Eastern,-0.03,40.13,2010-11-01,59.4
Saretho,North Eastern,-0.03,40.13,2010-12-01,15.5
Saretho,North Eastern,-0.03,40.13,2011-01-01,1.55
Saretho,North Eastern,-0.03,40.13,2011-02-01,4.2
Saretho,North Eastern,-0.03,40.13,2011-03-01,6.82
Saretho,North Eastern,-0.03,40.13,2011-04-01,72.6
Saretho,North Eastern,-0.03,40.13,2011-05-01,48.98
Saretho,North Eastern,-0.03,40.13,2011-06-01,4.2
Saretho,North Eastern,-0.03,40.13,2011-07-01,14.57
Saretho,North Eastern,-0.03,40.13,2011-08-01,4.34
Saretho,North Eastern,-0.03,40.13,2011-09-01,11.1
Saretho,North Eastern,-0.03,40.13,2011-10-01,175.77
Saretho,North Eastern,-0.03,40.13,2011-11-01,142.2
Saretho,North Eastern,-0.03,40.13,2011-12-01,37.82
Saretho,North Eastern,-0.03,40.13,2012-01-01,3.41
Saretho,North Eastern,-0.03,40.13,2012-02-01,1.74
Saretho,North Eastern,-0.03,40.13,2012-03-01,1.55
Saretho,North Eastern,-0.03,40.13,2012-04-01,70.5
Saretho,North Eastern,-0.03,40.13,2012-05-01,51.46
Saretho,North Eastern,-0.03,40.13,2012-06-01,25.8
Saretho,North Eastern,-0.03,40.13,2012-07-01,4.34
Saretho,North Eastern,-0.03,40.13,2012-08-01,13.64
Saretho,North Eastern,-0.03,40.13,2012-09-01,3.9
Saretho,North Eastern,-0.03,40.13,2012-10-01,44.02
Saretho,North Eastern,-0.03,40.13,2012-11-01,103.8
Saretho,North Eastern,-0.03,40.13,2012-12-01,79.98
Saretho,North Eastern,-0.03,40.13,2013-01-01,7.13
Saretho,North Eastern,-0.03,40.13,2013-02-01,0.28
Saretho,North Eastern,-0.03,40.13,2013-03-01,48.98
Saretho,North Eastern,-0.03,40.13,2013-04-01,131.4
Saretho,North Eastern,-0.03,40.13,2013-05-01,60.14
Saretho,North Eastern,-0.03,40.13,2013-06-01,5.4
Saretho,North Eastern,-0.03,40.13,2013-07-01,13.33
Saretho,North Eastern,-0.03,40.13,2013-08-01,8.99
Saretho,North Eastern,-0.03,40.13,2013-09-01,7.5
Saretho,North Eastern,-0.03,40.13,2013-10-01,12.4
Saretho,North Eastern,-0.03,40.13,2013-11-01,77.7
Saretho,North Eastern,-0.03,40.13,2013-12-01,58.9
Saretho,North Eastern,-0.03,40.13,2014-01-01,0.93
Saretho,North Eastern,-0.03,40.13,2014-02-01,5.32
Saretho,North Eastern,-0.03,40.13,2014-03-01,42.16
Saretho,North Eastern,-0.03,40.13,2014-04-01,82.5
Saretho,North Eastern,-0.03,40.13,2014-05-01,103.23
Saretho,North Eastern,-0.03,40.13,2014-06-01,20.7
Saretho,North Eastern,-0.03,40.13,2014-07-01,2.79
Saretho,North Eastern,-0.03,40.13,2014-08-01,15.5
Saretho,North Eastern,-0.03,40.13,2014-09-01,5.1
Saretho,North Eastern,-0.03,40.13,2014-10-01,26.66
Saretho,North Eastern,-0.03,40.13,2014-11-01,94.2
Saretho,North Eastern,-0.03,40.13,2014-12-01,60.76
Saretho,North Eastern,-0.03,40.13,2015-01-01,17.36
Saretho,North Eastern,-0.03,40.13,2015-02-01,0.84
Saretho,North Eastern,-0.03,40.13,2015-03-01,13.64
Saretho,North Eastern,-0.03,40.13,2015-04-01,78.6
Saretho,North Eastern,-0.03,40.13,2015-05-01,60.14
Saretho,North Eastern,-0.03,40.13,2015-06-01,13.5
Saretho,North Eastern,-0.03,40.13,2015-07-01,15.19
Saretho,North Eastern,-0.03,40.13,2015-08-01,10.23
Saretho,North Eastern,-0.03,40.13,2015-09-01,1.5
Saretho,North Eastern,-0.03,40.13,2015-10-01,43.09
Saretho,North Eastern,-0.03,40.13,2015-11-01,111.3
Saretho,North Eastern,-0.03,40.13,2015-12-01,47.12
Saretho,North Eastern,-0.03,40.13,2016-01-01,11.16
Saretho,North Eastern,-0.03,40.13,2016-02-01,6.67
Saretho,North Eastern,-0.03,40.13,2016-03-01,4.34
Saretho,North Eastern,-0.03,40.13,2016-04-01,79.8
Saretho,North Eastern,-0.03,40.13,2016-05-01,29.45
Saretho,North Eastern,-0.03,40.13,2016-06-01,12.3
Saretho,North Eastern,-0.03,40.13,2016-07-01,4.34
Saretho,North Eastern,-0.03,40.13,2016-08-01,7.44
Saretho,North Eastern,-0.03,40.13,2016-09-01,2.4
Saretho,North Eastern,-0.03,40.13,2016-10-01,3.72
Saretho,North Eastern,-0.03,40.13,2016-11-01,87.3
Saretho,North Eastern,-0.03,40.13,2016-12-01,11.78
Saretho,North Eastern,-0.03,40.13,2017-01-01,1.55
Saretho,North Eastern,-0.03,40.13,2017-02-01,11.48
Saretho,North Eastern,-0.03,40.13,2017-03-01,1.55
Saretho,North Eastern,-0.03,40.13,2017-04-01,59.1
Saretho,North Eastern,-0.03,40.13,2017-05-01,80.91
Saretho,North Eastern,-0.03,40.13,2017-06-01,24.3
Saretho,North Eastern,-0.03,40.13,2017-07-01,2.79
Saretho,North Eastern,-0.03,40.13,2017-08-01,8.99
Saretho,North Eastern,-0.03,40.13,2017-09-01,11.7
Saretho,North Eastern,-0.03,40.13,2017-10-01,35.34
Saretho,North Eastern,-0.03,40.13,2017-11-01,136.2
Saretho,North Eastern,-0.03,40.13,2017-12-01,2.17
Saretho,North Eastern,-0.03,40.13,2018-01-01,0.62
Saretho,North Eastern,-0.03,40.13,2018-02-01,1.12
Saretho,North Eastern,-0.03,40.13,2018-03-01,116.56
Saretho,North Eastern,-0.03,40.13,2018-04-01,148.8
Saretho,North Eastern,-0.03,40.13,2018-05-01,89.9
Saretho,North Eastern,-0.03,40.13,2018-06-01,24.6
Saretho,North Eastern,-0.03,40.13,2018-07-01,17.36
Saretho,North Eastern,-0.03,40.13,2018-08-01,3.72
Saretho,North Eastern,-0.03,40.13,2018-09-01,8.1
Saretho,North Eastern,-0.03,40.13,2018-10-01,33.79
Saretho,North Eastern,-0.03,40.13,2018-11-01,36.9
Saretho,North Eastern,-0.03,40.13,2018-12-01,40.3
Saretho,North Eastern,-0.03,40.13,2019-01-01,11.16
Saretho,North Eastern,-0.03,40.13,2019-02-01,1.68
Saretho,North Eastern,-0.03,40.13,2019-03-01,5.89
Saretho,North Eastern,-0.03,40.13,2019-04-01,26.7
Saretho,North Eastern,-0.03,40.13,2019-05-01,281.79
Saretho,North Eastern,-0.03,40.13,2019-06-01,6.0
Saretho,North Eastern,-0.03,40.13,2019-07-01,16.12
Saretho,North Eastern,-0.03,40.13,2019-08-01,5.58
Saretho,North Eastern,-0.03,40.13,2019-09-01,26.1
Saretho,North Eastern,-0.03,40.13,2019-10-01,161.2
Saretho,North Eastern,-0.03,40.13,2019-11-01,134.4
Saretho,North Eastern,-0.03,40.13,2019-12-01,168.33
Saretho,North Eastern,-0.03,40.13,2020-01-01,79.05
Saretho,North Eastern,-0.03,40.13,2020-02-01,21.46
Saretho,North Eastern,-0.03,40.13,2020-03-01,29.14
Saretho,North Eastern,-0.03,40.13,2020-04-01,159.9
Saretho,North Eastern,-0.03,40.13,2020-05-01,78.43
Saretho,North Eastern,-0.03,40.13,2020-06-01,22.2
Saretho,North Eastern,-0.03,40.13,2020-07-01,13.64
Saretho,North Eastern,-0.03,40.13,2020-08-01,8.37
Saretho,North Eastern,-0.03,40.13,2020-09-01,30.9
Saretho,North Eastern,-0.03,40.13,2020-10-01,21.08
Saretho,North Eastern,-0.03,40.13,2020-11-01,116.4
Saretho,North Eastern,-0.03,40.13,2020-12-01,39.99
Saretho,North Eastern,-0.03,40.13,2021-01-01,10.85
Saretho,North Eastern,-0.03,40.13,2021-02-01,2.52
Saretho,North Eastern,-0.03,40.13,2021-03-01,64.17
Saretho,North Eastern,-0.03,40.13,2021-04-01,44.1
Saretho,North Eastern,-0.03,40.13,2021-05-01,49.29
Saretho,North Eastern,-0.03,40.13,2021-06-01,19.2
Saretho,North Eastern,-0.03,40.13,2021-07-01,6.82
Saretho,North Eastern,-0.03,40.13,2021-08-01,3.72
Saretho,North Eastern,-0.03,40.13,2021-09-01,4.8
Saretho,North Eastern,-0.03,40.13,2021-10-01,17.98
Saretho,North Eastern,-0.03,40.13,2021-11-01,285.9
Saretho,North Eastern,-0.03,40.13,2021-12-01,101.68
Saretho,North Eastern,-0.03,40.13,2022-01-01,7.44
Saretho,North Eastern,-0.03,40.13,2022-02-01,3.08
Saretho,North Eastern,-0.03,40.13,2022-03-01,11.78
Saretho,North Eastern,-0.03,40.13,2022-04-01,311.1
Saretho,North Eastern,-0.03,40.13,2022-05-01,85.25
Saretho,North Eastern,-0.03,40.13,2022-06-01,20.1
Saretho,North Eastern,-0.03,40.13,2022-07-01,15.81
Saretho,North Eastern,-0.03,40.13,2022-08-01,32.55
Saretho,North Eastern,-0.03,40.13,2022-09-01,13.5
Saretho,North Eastern,-0.03,40.13,2022-10-01,23.87
Saretho,North Eastern,-0.03,40.13,2022-11-01,77.1
Saretho,North Eastern,-0.03,40.13,2022-12-01,20.15
Saretho,North Eastern,-0.03,40.13,2023-01-01,13.95
Saretho,North Eastern,-0.03,40.13,2023-02-01,0.0
Saretho,North Eastern,-0.03,40.13,2023-03-01,32.86
Saretho,North Eastern,-0.03,40.13,2023-04-01,228.0
Saretho,North Eastern,-0.03,40.13,2023-05-01,29.45
Saretho,North Eastern,-0.03,40.13,2023-06-01,216.9
Saretho,North Eastern,-0.03,40.13,2023-07-01,17.67
Saretho,North Eastern,-0.03,40.13,2023-08-01,19.22
Saretho,North Eastern,-0.03,40.13,2023-09-01,7.2
Saretho,North Eastern,-0.03,40.13,2023-10-01,63.55
Saretho,North Eastern,-0.03,40.13,2023-11-01,387.0
Saretho,North Eastern,-0.03,40.13,2023-12-01,41.54
Saretho,North Eastern,-0.03,40.13,2024-01-01,12.4
Saretho,North Eastern,-0.03,40.13,2024-02-01,42.63
Saretho,North Eastern,-0.03,40.13,2024-03-01,16.12
Saretho,North Eastern,-0.03,40.13,2024-04-01,162.9
Saretho,North Eastern,-0.03,40.13,2024-05-01,39.68
Saretho,North Eastern,-0.03,40.13,2024-06-01,7.5
Saretho,North Eastern,-0.03,40.13,2024-07-01,7.44
Saretho,North Eastern,-0.03,40.13,2024-08-01,16.43
Saretho,North Eastern,-0.03,40.13,2024-09-01,3.6
Saretho,North Eastern,-0.03,40.13,2024-10-01,4.34
Saretho,North Eastern,-0.03,40.13,2024-11-01,134.7
Saretho,North Eastern,-0.03,40.13,2024-12-01,8.06
Saretho,North Eastern,-0.03,40.13,2025-01-01,2.48
Saretho,North Eastern,-0.03,40.13,2025-02-01,0.56
Saretho,North Eastern,-0.03,40.13,2025-03-01,89.59
Saretho,North Eastern,-0.03,40.13,2025-04-01,108.3
Saretho,North Eastern,-0.03,40.13,2025-05-01,39.68
Saretho,North Eastern,-0.03,40.13,2025-06-01,33.0
Saretho,North Eastern,-0.03,40.13,2025-07-01,6.2
Saretho,North Eastern,-0.03,40.13,2025-08-01,8.37
Saretho,North Eastern,-0.03,40.13,2025-09-01,7.8
Saretho,North Eastern,-0.03,40.13,2025-10-01,16.74
Saretho,North Eastern,-0.03,40.13,2025-11-01,36.3
Saretho,North Eastern,-0.03,40.13,2025-12-01,9.92
Sericho Center,Eastern,1.13,39.1,2006-01-01,10.23
Sericho Center,Eastern,1.13,39.1,2006-02-01,17.08
Sericho Center,Eastern,1.13,39.1,2006-03-01,13.64
Sericho Center,Eastern,1.13,39.1,2006-04-01,196.5
Sericho Center,Eastern,1.13,39.1,2006-05-01,56.73
Sericho Center,Eastern,1.13,39.1,2006-06-01,1.8
Sericho Center,Eastern,1.13,39.1,2006-07-01,0.93
Sericho Center,Eastern,1.13,39.1,2006-08-01,11.47
Sericho Center,Eastern,1.13,39.1,2006-09-01,18.6
Sericho Center,Eastern,1.13,39.1,2006-10-01,128.96
Sericho Center,Eastern,1.13,39.1,2006-11-01,176.1
Sericho Center,Eastern,1.13,39.1,2006-12-01,94.55
Sericho Center,Eastern,1.13,39.1,2007-01-01,16.74
Sericho Center,Eastern,1.13,39.1,2007-02-01,3.64
Sericho Center,Eastern,1.13,39.1,2007-03-01,20.46
Sericho Center,Eastern,1.13,39.1,2007-04-01,75.0
Sericho Center,Eastern,1.13,39.1,2007-05-01,44.02
Sericho Center,Eastern,1.13,39.1,2007-06-01,17.1
Sericho Center,Eastern,1.13,39.1,2007-07-01,3.1
Sericho Center,Eastern,1.13,39.1,2007-08-01,12.71
Sericho Center,Eastern,1.13,39.1,2007-09-01,9.0
Sericho Center,Eastern,1.13,39.1,2007-10-01,89.59
Sericho Center,Eastern,1.13,39.1,2007-11-01,58.8
Sericho Center,Eastern,1.13,39.1,2007-12-01,21.08
Sericho Center,Eastern,1.13,39.1,2008-01-01,56.73
Sericho Center,Eastern,1.13,39.1,2008-02-01,0.58
Sericho Center,Eastern,1.13,39.1,2008-03-01,24.49
Sericho Center,Eastern,1.13,39.1,2008-04-01,93.0
Sericho Center,Eastern,1.13,39.1,2008-05-01,7.13
Sericho Center,Eastern,1.13,39.1,2008-06-01,5.4
Sericho Center,Eastern,1.13,39.1,2008-07-01,1.55
Sericho Center,Eastern,1.13,39.1,2008-08-01,3.1
Sericho Center,Eastern,1.13,39.1,2008-09-01,2.7
Sericho Center,Eastern,1.13,39.1,2008-10-01,29.76
Sericho Center,Eastern,1.13,39.1,2008-11-01,147.9
Sericho Center,Eastern,1.13,39.1,2008-12-01,6.51
Sericho Center,Eastern,1.13,39.1,2009-01-01,26.04
Sericho Center,Eastern,1.13,39.1,2009-02-01,6.44
Sericho Center,Eastern,1.13,39.1,2009-03-01,5.89
Sericho Center,Eastern,1.13,39.1,2009-04-01,48.9
Sericho Center,Eastern,1.13,39.1,2009-05-01,30.69
Sericho Center,Eastern,1.13,39.1,2009-06-01,4.8
Sericho Center,Eastern,1.13,39.1,2009-07-01,0.0
Sericho Center,Eastern,1.13,39.1,2009-08-01,1.24
Sericho Center,Eastern,1.13,39.1,2009-09-01,0.3
Sericho Center,Eastern,1.13,39.1,2009-10-01,108.19
Sericho Center,Eastern,1.13,39.1,2009-11-01,26.1
Sericho Center,Eastern,1.13,39.1,2009-12-01,59.52
Sericho Center,Eastern,1.13,39.1,2010-01-01,23.87
Sericho Center,Eastern,1.13,39.1,2010-02-01,22.4
Sericho Center,Eastern,1.13,39.1,2010-03-01,81.22
Sericho Center,Eastern,1.13,39.1,2010-04-01,111.3
Sericho Center,Eastern,1.13,39.1,2010-05-01,45.88
Sericho Center,Eastern,1.13,39.1,2010-06-01,1.2
Sericho Center,Eastern,1.13,39.1,2010-07-01,9.61
Sericho Center,Eastern,1.13,39.1,2010-08-01,0.62
Sericho Center,Eastern,1.13,39.1,2010-09-01,0.9
Sericho Center,Eastern,1.13,39.1,2010-10-01,12.09
