date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice,date_month,rainfall_mm,GPR,diesel_price_kes,rainfall_lag3,rainfall_lag6,price_per_kg
2024-10-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,85.0,0.66,2024-10-01,112.63714285714286,130.689208984375,168.06,257.8507142857143,384.6,85.0
2024-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,90.0,0.7,2024-12-01,61.00714285714286,142.36643981933594,165.06,262.2064285714286,223.40214285714288,90.0
2025-02-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,83.33,0.65,2025-02-01,10.383571428571427,136.9805908203125,167.06,140.00214285714284,80.53142857142858,83.33
2025-03-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,85.17,0.66,2025-03-01,168.72571428571428,175.901123046875,167.06,112.63714285714286,257.8507142857143,85.17
2025-04-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,83.33,0.64,2025-04-01,179.74142857142857,141.1845245361328,164.78,61.00714285714286,262.2064285714286,83.33
2025-06-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,82.5,0.64,2025-06-01,103.10714285714286,222.58563232421875,162.91,10.383571428571427,140.00214285714284,82.5
2025-07-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,80.0,0.62,2025-07-01,180.63857142857145,134.64071655273438,171.58,168.72571428571428,112.63714285714286,80.0
2025-08-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,80.0,0.62,2025-08-01,256.0007142857143,138.98846435546875,171.58,179.74142857142857,61.00714285714286,80.0
2025-09-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,82.5,0.64,2025-09-01,183.43142857142857,125.86952209472656,171.47,103.10714285714286,10.383571428571427,82.5
2025-10-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,80.0,0.62,2025-10-01,201.25,153.4799346923828,171.47,180.63857142857145,168.72571428571428,80.0
2025-11-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,83.89,0.65,2025-11-01,41.892857142857146,103.939208984375,171.47,256.0007142857143,179.74142857142857,83.89
2025-12-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,87.0,0.67,2025-12-01,88.89642857142857,132.48622131347656,171.47,183.43142857142857,103.10714285714286,87.0
2026-03-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,91.5,0.71,2026-03-01,0.85,330.17681884765625,166.54,201.25,180.63857142857145,91.5
2026-04-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,90.0,0.7,2026-04-01,2.4,250.28366088867188,196.63,41.892857142857146,256.0007142857143,90.0
2026-06-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,93.33,0.72,2026-06-01,0.36,179.9416961669922,222.86,88.89642857142857,183.43142857142857,93.33
2026-07-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,83.33,0.64,2026-07-01,0.44,167.53224182128906,222.86,0.85,201.25,83.33
2026-08-15,Rift Valley,Turkana,Kakuma 2,3248,3.75,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,83.33,0.64,2026-08-01,3.16,117.9188461303711,222.86,2.4,41.892857142857146,83.33
2021-02-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,71.25,0.65,2021-02-01,96.08357142857145,73.95680236816406,101.91,,,71.25
2021-03-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.23,0.64,2021-03-01,42.51142857142857,78.61876678466797,107.66,,,70.23
2021-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.4,0.66,2021-04-01,123.56571428571428,88.16622161865234,107.66,,,70.4
2021-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.2,0.66,2021-05-01,222.105,93.00713348388672,107.66,96.08357142857145,,70.2
2021-06-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.0,0.65,2021-06-01,36.02571428571429,74.12712097167969,107.66,42.51142857142857,,70.0
2021-07-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.0,0.65,2021-07-01,188.22357142857143,58.42076873779297,107.66,123.56571428571428,,70.0
2021-08-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.0,0.64,2021-08-01,134.79785714285714,89.4865493774414,107.66,222.105,96.08357142857145,70.0
2021-09-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.49,0.64,2021-09-01,209.06285714285715,80.69696807861328,115.6,36.02571428571429,42.51142857142857,70.49
2021-10-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,73.19,0.66,2021-10-01,153.62642857142856,79.02923583984375,110.6,188.22357142857143,123.56571428571428,73.19
2021-11-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,73.33,0.66,2021-11-01,47.18928571428571,86.56914520263672,110.6,134.79785714285714,222.105,73.33
2021-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,76.04,0.67,2021-12-01,54.550714285714285,105.34542083740234,129.72,209.06285714285715,36.02571428571429,76.04
2022-01-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,78.12,0.69,2022-01-01,74.71142857142857,138.67498779296875,129.72,153.62642857142856,188.22357142857143,78.12
2022-02-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,77.28,0.68,2022-02-01,54.51928571428572,216.1590118408203,129.72,47.18928571428571,134.79785714285714,77.28
2023-01-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,106.67,0.86,2023-01-01,6.691428571428572,104.2670440673828,162.0,54.550714285714285,209.06285714285715,106.67
2023-02-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,120.52,0.96,2023-02-01,6.619999999999999,120.99437713623048,162.0,74.71142857142857,153.62642857142856,120.52
2023-03-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,112.5,0.87,2023-03-01,189.0228571428572,105.37997436523438,162.0,54.51928571428572,47.18928571428571,112.5
2023-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,110.0,0.82,2023-04-01,253.7864285714286,106.80965423583984,162.0,6.691428571428572,54.550714285714285,110.0
2023-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,110.0,0.8,2023-05-01,91.12642857142858,108.46768188476562,168.4,6.619999999999999,74.71142857142857,110.0
2023-06-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,106.67,0.76,2023-06-01,100.30571428571427,110.52894592285156,167.28,189.0228571428572,54.51928571428572,106.67
2023-07-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,103.23,0.73,2023-07-01,89.86357142857142,107.44878387451172,179.67,253.7864285714286,6.691428571428572,103.23
2023-08-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,102.5,0.71,2023-08-01,114.94428571428573,101.14118194580078,179.67,91.12642857142858,6.619999999999999,102.5
2023-09-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,101.0,0.69,2023-09-01,199.40142857142857,98.6348114013672,200.99,100.30571428571427,189.0228571428572,101.0
2023-10-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,104.29,0.7,2023-10-01,111.28714285714284,197.8870086669922,205.47,89.86357142857142,253.7864285714286,104.29
2023-11-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,101.65,0.67,2023-11-01,229.45,156.69613647460938,203.47,114.94428571428573,91.12642857142858,101.65
2023-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,104.38,0.68,2023-12-01,79.61142857142856,142.2794647216797,201.47,199.40142857142857,100.30571428571427,104.38
2024-01-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.63,2024-01-01,164.025,160.3736572265625,196.47,111.28714285714284,89.86357142857142,100.0
2024-02-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,105.0,0.72,2024-02-01,58.82428571428572,146.59817504882812,195.47,229.45,114.94428571428573,105.0
2024-03-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,119.5,0.89,2024-03-01,58.457142857142856,133.21316528320312,190.38,79.61142857142856,199.40142857142857,119.5
2024-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.76,2024-04-01,384.6,163.9473419189453,180.38,164.025,111.28714285714284,100.0
2024-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.77,2024-05-01,223.40214285714288,130.52186584472656,179.18,58.82428571428572,229.45,100.0
2024-06-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,97.0,0.75,2024-06-01,80.53142857142858,113.0927963256836,173.1,58.457142857142856,79.61142857142856,97.0
2024-07-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,87.5,0.68,2024-07-01,257.8507142857143,92.3948745727539,171.6,384.6,164.025,87.5
2024-08-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,93.33,0.72,2024-08-01,262.2064285714286,140.97506713867188,171.6,223.40214285714288,58.82428571428572,93.33
2024-09-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,85.5,0.66,2024-09-01,140.00214285714284,130.35877990722656,171.6,80.53142857142858,58.457142857142856,85.5
2024-10-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,84.0,0.65,2024-10-01,112.63714285714286,130.689208984375,168.06,257.8507142857143,384.6,84.0
2024-11-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,87.78,0.68,2024-11-01,171.86785714285716,128.90164184570312,168.06,262.2064285714286,223.40214285714288,87.78
2024-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,86.67,0.67,2024-12-01,61.00714285714286,142.36643981933594,165.06,140.00214285714284,80.53142857142858,86.67
2025-01-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,93.33,0.72,2025-01-01,72.72928571428572,113.233154296875,167.06,112.63714285714286,257.8507142857143,93.33
2025-02-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,86.67,0.67,2025-02-01,10.383571428571427,136.9805908203125,167.06,171.86785714285716,262.2064285714286,86.67
2025-03-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,85.83,0.66,2025-03-01,168.72571428571428,175.901123046875,167.06,61.00714285714286,140.00214285714284,85.83
2025-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,87.25,0.67,2025-04-01,179.74142857142857,141.1845245361328,164.78,72.72928571428572,112.63714285714286,87.25
2025-05-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,90.0,0.7,2025-05-01,207.5364285714286,167.42288208007812,164.78,10.383571428571427,171.86785714285716,90.0
2025-06-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,90.0,0.7,2025-06-01,103.10714285714286,222.58563232421875,162.91,168.72571428571428,61.00714285714286,90.0
2025-07-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,84.0,0.65,2025-07-01,180.63857142857145,134.64071655273438,171.58,179.74142857142857,72.72928571428572,84.0
2025-08-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,85.0,0.66,2025-08-01,256.0007142857143,138.98846435546875,171.58,207.5364285714286,10.383571428571427,85.0
2025-09-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,89.0,0.69,2025-09-01,183.43142857142857,125.86952209472656,171.47,103.10714285714286,168.72571428571428,89.0
2025-10-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,80.0,0.62,2025-10-01,201.25,153.4799346923828,171.47,180.63857142857145,179.74142857142857,80.0
2025-11-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,87.78,0.68,2025-11-01,41.892857142857146,103.939208984375,171.47,256.0007142857143,207.5364285714286,87.78
2025-12-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,actual,Retail,KES,93.0,0.72,2025-12-01,88.89642857142857,132.48622131347656,171.47,183.43142857142857,103.10714285714286,93.0
2026-03-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,89.42,0.69,2026-03-01,0.85,330.17681884765625,166.54,201.25,180.63857142857145,89.42
2026-04-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,88.33,0.68,2026-04-01,2.4,250.28366088867188,196.63,41.892857142857146,256.0007142857143,88.33
2026-06-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,88.0,0.68,2026-06-01,0.36,179.9416961669922,222.86,88.89642857142857,183.43142857142857,88.0
2026-07-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,91.11,0.7,2026-07-01,0.44,167.53224182128906,222.86,0.85,201.25,91.11
2026-08-15,Rift Valley,Turkana,Kakuma 3,3251,3.77,34.82,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,91.11,0.7,2026-08-01,3.16,117.9188461303711,222.86,2.4,41.892857142857146,91.11
2021-02-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,74.12,0.68,2021-02-01,96.08357142857145,73.95680236816406,101.91,,,74.12
2021-03-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,73.96,0.68,2021-03-01,42.51142857142857,78.61876678466797,107.66,,,73.96
2021-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.4,0.66,2021-04-01,123.56571428571428,88.16622161865234,107.66,,,70.4
2021-05-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,73.33,0.68,2021-05-01,222.105,93.00713348388672,107.66,96.08357142857145,,73.33
2021-06-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,71.22,0.66,2021-06-01,36.02571428571429,74.12712097167969,107.66,42.51142857142857,,71.22
2021-07-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,69.49,0.64,2021-07-01,188.22357142857143,58.42076873779297,107.66,123.56571428571428,,69.49
2021-08-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,72.39,0.66,2021-08-01,134.79785714285714,89.4865493774414,107.66,222.105,96.08357142857145,72.39
2021-09-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,70.74,0.64,2021-09-01,209.06285714285715,80.69696807861328,115.6,36.02571428571429,42.51142857142857,70.74
2021-10-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,74.55,0.67,2021-10-01,153.62642857142856,79.02923583984375,110.6,188.22357142857143,123.56571428571428,74.55
2021-11-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,78.33,0.7,2021-11-01,47.18928571428571,86.56914520263672,110.6,134.79785714285714,222.105,78.33
2021-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,80.0,0.71,2021-12-01,54.550714285714285,105.34542083740234,129.72,209.06285714285715,36.02571428571429,80.0
2022-01-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,81.17,0.72,2022-01-01,74.71142857142857,138.67498779296875,129.72,153.62642857142856,188.22357142857143,81.17
2022-02-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,80.0,0.7,2022-02-01,54.51928571428572,216.1590118408203,129.72,47.18928571428571,134.79785714285714,80.0
2023-01-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,107.5,0.87,2023-01-01,6.691428571428572,104.2670440673828,162.0,54.550714285714285,209.06285714285715,107.5
2023-02-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,107.19,0.85,2023-02-01,6.619999999999999,120.99437713623048,162.0,74.71142857142857,153.62642857142856,107.19
2023-03-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,105.0,0.81,2023-03-01,189.0228571428572,105.37997436523438,162.0,54.51928571428572,47.18928571428571,105.0
2023-05-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,110.0,0.8,2023-05-01,91.12642857142858,108.46768188476562,168.4,6.691428571428572,54.550714285714285,110.0
2023-06-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.72,2023-06-01,100.30571428571427,110.52894592285156,167.28,6.619999999999999,74.71142857142857,100.0
2023-07-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,111.25,0.79,2023-07-01,89.86357142857142,107.44878387451172,179.67,189.0228571428572,54.51928571428572,111.25
2023-08-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,120.0,0.83,2023-08-01,114.94428571428573,101.14118194580078,179.67,91.12642857142858,6.691428571428572,120.0
2023-09-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.68,2023-09-01,199.40142857142857,98.6348114013672,200.99,100.30571428571427,6.619999999999999,100.0
2023-10-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,106.0,0.71,2023-10-01,111.28714285714284,197.8870086669922,205.47,89.86357142857142,189.0228571428572,106.0
2023-11-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,105.0,0.69,2023-11-01,229.45,156.69613647460938,203.47,114.94428571428573,91.12642857142858,105.0
2023-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,103.19,0.67,2023-12-01,79.61142857142856,142.2794647216797,201.47,199.40142857142857,100.30571428571427,103.19
2024-01-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,102.5,0.64,2024-01-01,164.025,160.3736572265625,196.47,111.28714285714284,89.86357142857142,102.5
2024-02-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,100.0,0.69,2024-02-01,58.82428571428572,146.59817504882812,195.47,229.45,114.94428571428573,100.0
2024-03-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,101.0,0.75,2024-03-01,58.457142857142856,133.21316528320312,190.38,79.61142857142856,199.40142857142857,101.0
2024-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,110.0,0.84,2024-04-01,384.6,163.9473419189453,180.38,164.025,111.28714285714284,110.0
2024-05-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,103.33,0.79,2024-05-01,223.40214285714288,130.52186584472656,179.18,58.82428571428572,229.45,103.33
2024-06-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,95.5,0.74,2024-06-01,80.53142857142858,113.0927963256836,173.1,58.457142857142856,79.61142857142856,95.5
2024-07-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,90.0,0.7,2024-07-01,257.8507142857143,92.3948745727539,171.6,384.6,164.025,90.0
2024-08-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,86.67,0.67,2024-08-01,262.2064285714286,140.97506713867188,171.6,223.40214285714288,58.82428571428572,86.67
2024-09-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,92.75,0.72,2024-09-01,140.00214285714284,130.35877990722656,171.6,80.53142857142858,58.457142857142856,92.75
2024-10-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,90.0,0.7,2024-10-01,112.63714285714286,130.689208984375,168.06,257.8507142857143,384.6,90.0
2024-11-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,83.0,0.64,2024-11-01,171.86785714285716,128.90164184570312,168.06,262.2064285714286,223.40214285714288,83.0
2024-12-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,84.83,0.66,2024-12-01,61.00714285714286,142.36643981933594,165.06,140.00214285714284,80.53142857142858,84.83
2025-01-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,86.67,0.67,2025-01-01,72.72928571428572,113.233154296875,167.06,112.63714285714286,257.8507142857143,86.67
2025-02-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,76.67,0.59,2025-02-01,10.383571428571427,136.9805908203125,167.06,171.86785714285716,262.2064285714286,76.67
2025-03-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,85.0,0.66,2025-03-01,168.72571428571428,175.901123046875,167.06,61.00714285714286,140.00214285714284,85.0
2025-04-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,85.83,0.66,2025-04-01,179.74142857142857,141.1845245361328,164.78,72.72928571428572,112.63714285714286,85.83
2025-05-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,aggregate,Retail,KES,85.0,0.66,2025-05-01,207.5364285714286,167.42288208007812,164.78,10.383571428571427,171.86785714285716,85.0
2025-06-15,Rift Valley,Turkana,Kakuma 4,3249,3.74,34.81,cereals and tubers,Wheat flour,58,KG,"actual,aggregate",Retail,KES,86.5,0.67,2025-06-01,103.10714285714286,222.58563232421875,162.91,168.72571428571428,61.00714285714286,86.5
