date,market,commodity,price_per_kg,pricetype,unit,source,admin1,latitude,longitude,category,rainfall_mm,rainfall_lag3,rainfall_lag6,date_month,GPR,diesel_price_kes,rainfall_mm_market,rainfall_lag3_market,rainfall_lag6_market
2021-03-15,Isiolo town,Sorghum,35.0,Retail,KG,WFP,Eastern,0.35,37.58,cereals and tubers,27.1525,,,2021-03-01,78.61876678466797,107.66,39.37,170.5,59.1
2021-07-15,Isiolo town,Sorghum,55.0,Retail,KG,WFP,Eastern,0.35,37.58,cereals and tubers,14.515,,,2021-07-01,58.42076873779297,107.66,39.99,59.7,66.34
2021-08-15,Isiolo town,Sorghum,55.0,Retail,KG,WFP,Eastern,0.35,37.58,cereals and tubers,21.61,,,2021-08-01,89.4865493774414,107.66,23.56,93.0,45.36
2021-11-15,Isiolo town,Sorghum,50.0,Retail,KG,WFP,Eastern,0.35,37.58,cereals and tubers,98.87875,27.1525,,2021-11-01,86.56914520263672,110.6,147.0,23.56,93.0
2021-04-15,Junda (Mombasa),Sorghum,68.0,Retail,KG,WFP,Coast,-4.01,39.68,cereals and tubers,83.16,,,2021-04-01,88.16622161865234,107.66,92.1,8.99,36.27
2021-08-15,Junda (Mombasa),Sorghum,60.0,Retail,KG,WFP,Coast,-4.01,39.68,cereals and tubers,18.683333333333334,,,2021-08-01,89.4865493774414,107.66,16.43,161.2,15.12
2021-09-15,Junda (Mombasa),Sorghum,60.0,Retail,KG,WFP,Coast,-4.01,39.68,cereals and tubers,31.35333333333333,,,2021-09-01,80.69696807861328,115.6,19.2,95.1,115.32
2021-10-15,Junda (Mombasa),Sorghum,60.0,Retail,KG,WFP,Coast,-4.01,39.68,cereals and tubers,18.731666666666666,83.16,,2021-10-01,79.02923583984375,110.6,10.85,26.97,92.1
2021-02-15,Kakuma 2,Sorghum,35.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,96.08357142857145,,,2021-02-01,73.95680236816406,101.91,0.84,80.1,55.8
2021-03-15,Kakuma 2,Sorghum,20.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,42.51142857142857,,,2021-03-01,78.61876678466797,107.66,1.86,550.25,58.8
2021-04-15,Kakuma 2,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,123.56571428571428,,,2021-04-01,88.16622161865234,107.66,72.9,1020.21,64.17
2021-06-15,Kakuma 2,Sorghum,30.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,36.02571428571429,96.08357142857145,,2021-06-01,74.12712097167969,107.66,2.1,1.86,550.25
2021-07-15,Kakuma 2,Sorghum,37.5,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,188.22357142857143,42.51142857142857,,2021-07-01,58.42076873779297,107.66,39.06,72.9,1020.21
2021-08-15,Kakuma 2,Sorghum,37.5,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,134.79785714285714,123.56571428571428,,2021-08-01,89.4865493774414,107.66,9.3,195.61,0.84
2021-12-15,Kakuma 2,Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,54.550714285714285,36.02571428571429,96.08357142857145,2021-12-01,105.34542083740234,129.72,23.56,56.1,2.1
2022-02-15,Kakuma 2,Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,54.51928571428572,188.22357142857143,42.51142857142857,2022-02-01,216.1590118408203,129.72,1.96,60.6,9.3
2023-02-15,Kakuma 2,Sorghum,42.78,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,6.619999999999999,134.79785714285714,123.56571428571428,2023-02-01,120.99437713623048,162.0,0.56,36.9,40.92
2023-03-15,Kakuma 2,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,189.0228571428572,54.550714285714285,36.02571428571429,2023-03-01,105.37997436523438,162.0,70.99,44.02,39.6
2023-05-15,Kakuma 2,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,91.12642857142858,54.51928571428572,188.22357142857143,2023-05-01,108.46768188476562,168.4,44.02,0.56,36.9
2023-06-15,Kakuma 2,Sorghum,35.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,100.30571428571427,6.619999999999999,134.79785714285714,2023-06-01,110.52894592285156,167.28,17.7,70.99,44.02
2025-03-15,Kakuma 2,Sorghum,40.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,168.72571428571428,189.0228571428572,54.550714285714285,2025-03-01,175.901123046875,167.06,116.56,12.4,35.7
2025-10-15,Kakuma 2,Sorghum,130.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,201.25,91.12642857142858,54.51928571428572,2025-10-01,153.4799346923828,171.47,66.34,24.49,120.0
2025-11-15,Kakuma 2,Sorghum,130.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,41.892857142857146,100.30571428571427,6.619999999999999,2025-11-01,103.939208984375,171.47,45.3,80.6,78.74
2026-04-15,Kakuma 2,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,2.4,168.72571428571428,189.0228571428572,2026-04-01,250.28366088867188,196.63,,,
2026-06-15,Kakuma 2,Sorghum,30.0,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,0.36,201.25,91.12642857142858,2026-06-01,179.9416961669922,222.86,,,
2026-07-15,Kakuma 2,Sorghum,36.67,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,0.44,41.892857142857146,100.30571428571427,2026-07-01,167.53224182128906,222.86,,,
2026-08-15,Kakuma 2,Sorghum,36.67,Retail,KG,WFP,Rift Valley,3.75,34.82,cereals and tubers,3.16,2.4,168.72571428571428,2026-08-01,117.9188461303711,222.86,,,
2021-02-15,Kakuma 3,Sorghum,38.33,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,96.08357142857145,,,2021-02-01,73.95680236816406,101.91,0.84,80.1,55.8
2021-03-15,Kakuma 3,Sorghum,40.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,42.51142857142857,,,2021-03-01,78.61876678466797,107.66,1.86,550.25,58.8
2021-04-15,Kakuma 3,Sorghum,46.96,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,123.56571428571428,,,2021-04-01,88.16622161865234,107.66,72.9,1020.21,64.17
2021-05-15,Kakuma 3,Sorghum,30.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,222.105,96.08357142857145,,2021-05-01,93.00713348388672,107.66,195.61,0.84,80.1
2021-06-15,Kakuma 3,Sorghum,38.33,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,36.02571428571429,42.51142857142857,,2021-06-01,74.12712097167969,107.66,2.1,1.86,550.25
2021-07-15,Kakuma 3,Sorghum,44.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,188.22357142857143,123.56571428571428,,2021-07-01,58.42076873779297,107.66,39.06,72.9,1020.21
2021-08-15,Kakuma 3,Sorghum,44.67,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,134.79785714285714,222.105,96.08357142857145,2021-08-01,89.4865493774414,107.66,9.3,195.61,0.84
2021-09-15,Kakuma 3,Sorghum,40.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,209.06285714285715,36.02571428571429,42.51142857142857,2021-09-01,80.69696807861328,115.6,56.1,2.1,1.86
2021-10-15,Kakuma 3,Sorghum,52.35,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,153.62642857142856,188.22357142857143,123.56571428571428,2021-10-01,79.02923583984375,110.6,24.49,39.06,72.9
2021-12-15,Kakuma 3,Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,54.550714285714285,134.79785714285714,222.105,2021-12-01,105.34542083740234,129.72,23.56,56.1,2.1
2022-01-15,Kakuma 3,Sorghum,58.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,74.71142857142857,209.06285714285715,36.02571428571429,2022-01-01,138.67498779296875,129.72,57.04,24.49,39.06
2023-01-15,Kakuma 3,Sorghum,82.5,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,6.691428571428572,153.62642857142856,188.22357142857143,2023-01-01,104.2670440673828,162.0,0.31,53.32,20.15
2023-02-15,Kakuma 3,Sorghum,73.89,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,6.619999999999999,54.550714285714285,134.79785714285714,2023-02-01,120.99437713623048,162.0,0.56,36.9,40.92
2023-03-15,Kakuma 3,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,189.0228571428572,74.71142857142857,209.06285714285715,2023-03-01,105.37997436523438,162.0,70.99,44.02,39.6
2023-05-15,Kakuma 3,Sorghum,90.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,91.12642857142858,6.691428571428572,153.62642857142856,2023-05-01,108.46768188476562,168.4,44.02,0.56,36.9
2023-07-15,Kakuma 3,Sorghum,88.75,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,89.86357142857142,6.619999999999999,54.550714285714285,2023-07-01,107.44878387451172,179.67,7.75,164.4,0.31
2023-08-15,Kakuma 3,Sorghum,150.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,114.94428571428573,189.0228571428572,74.71142857142857,2023-08-01,101.14118194580078,179.67,17.67,44.02,0.56
2023-09-15,Kakuma 3,Sorghum,80.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,199.40142857142857,91.12642857142858,6.691428571428572,2023-09-01,98.6348114013672,200.99,12.6,17.7,70.99
2023-11-15,Kakuma 3,Sorghum,100.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,229.45,89.86357142857142,6.619999999999999,2023-11-01,156.69613647460938,203.47,154.8,17.67,44.02
2023-12-15,Kakuma 3,Sorghum,65.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,79.61142857142856,114.94428571428573,189.0228571428572,2023-12-01,142.2794647216797,201.47,18.29,12.6,17.7
2024-04-15,Kakuma 3,Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,384.6,199.40142857142857,91.12642857142858,2024-04-01,163.9473419189453,180.38,207.0,33.48,117.8
2024-05-15,Kakuma 3,Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,223.40214285714288,229.45,89.86357142857142,2024-05-01,130.52186584472656,179.18,88.35,196.33,154.8
2024-07-15,Kakuma 3,Sorghum,40.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,257.8507142857143,79.61142857142856,114.94428571428573,2024-07-01,92.3948745727539,171.6,89.9,207.0,33.48
2024-10-15,Kakuma 3,Sorghum,55.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,112.63714285714286,384.6,199.40142857142857,2024-10-01,130.689208984375,168.06,39.37,89.9,207.0
2024-12-15,Kakuma 3,Sorghum,100.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,61.00714285714286,223.40214285714288,229.45,2024-12-01,142.36643981933594,165.06,12.4,35.7,16.5
2025-04-15,Kakuma 3,Sorghum,75.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,179.74142857142857,257.8507142857143,79.61142857142856,2025-04-01,141.1845245361328,164.78,120.0,1.24,39.37
2025-09-15,Kakuma 3,Sorghum,100.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,183.43142857142857,112.63714285714286,384.6,2025-09-01,125.86952209472656,171.47,27.9,12.9,116.56
2025-10-15,Kakuma 3,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,201.25,61.00714285714286,223.40214285714288,2025-10-01,153.4799346923828,171.47,66.34,24.49,120.0
2025-11-15,Kakuma 3,Sorghum,89.44,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,41.892857142857146,179.74142857142857,257.8507142857143,2025-11-01,103.939208984375,171.47,45.3,80.6,78.74
2026-03-15,Kakuma 3,Sorghum,66.67,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,0.85,183.43142857142857,112.63714285714286,2026-03-01,330.17681884765625,166.54,,,
2026-06-15,Kakuma 3,Sorghum,55.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,0.36,201.25,61.00714285714286,2026-06-01,179.9416961669922,222.86,,,
2026-07-15,Kakuma 3,Sorghum,45.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,0.44,41.892857142857146,179.74142857142857,2026-07-01,167.53224182128906,222.86,,,
2026-08-15,Kakuma 3,Sorghum,45.0,Retail,KG,WFP,Rift Valley,3.77,34.82,cereals and tubers,3.16,0.85,183.43142857142857,2026-08-01,117.9188461303711,222.86,,,
2021-02-15,Kakuma 4,Sorghum,43.33,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,96.08357142857145,,,2021-02-01,73.95680236816406,101.91,0.56,60.6,84.01
2021-03-15,Kakuma 4,Sorghum,34.38,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,42.51142857142857,,,2021-03-01,78.61876678466797,107.66,1.55,881.64,81.9
2021-04-15,Kakuma 4,Sorghum,36.36,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,123.56571428571428,,,2021-04-01,88.16622161865234,107.66,58.5,414.16,69.75
2021-06-15,Kakuma 4,Sorghum,33.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,36.02571428571429,96.08357142857145,,2021-06-01,74.12712097167969,107.66,2.4,1.55,881.64
2021-07-15,Kakuma 4,Sorghum,38.24,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,188.22357142857143,42.51142857142857,,2021-07-01,58.42076873779297,107.66,57.66,58.5,414.16
2021-08-15,Kakuma 4,Sorghum,35.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,134.79785714285714,123.56571428571428,,2021-08-01,89.4865493774414,107.66,13.95,175.77,0.56
2021-09-15,Kakuma 4,Sorghum,40.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,209.06285714285715,36.02571428571429,96.08357142857145,2021-09-01,80.69696807861328,115.6,46.5,2.4,1.55
2021-10-15,Kakuma 4,Sorghum,45.83,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,153.62642857142856,188.22357142857143,42.51142857142857,2021-10-01,79.02923583984375,110.6,19.84,57.66,58.5
2022-01-15,Kakuma 4,Sorghum,49.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,74.71142857142857,134.79785714285714,123.56571428571428,2022-01-01,138.67498779296875,129.72,62.0,19.84,57.66
2022-02-15,Kakuma 4,Sorghum,35.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,54.51928571428572,209.06285714285715,36.02571428571429,2022-02-01,216.1590118408203,129.72,2.24,43.8,13.95
2023-05-15,Kakuma 4,Sorghum,80.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,91.12642857142858,153.62642857142856,188.22357142857143,2023-05-01,108.46768188476562,168.4,41.23,0.28,37.2
2023-07-15,Kakuma 4,Sorghum,78.75,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,89.86357142857142,74.71142857142857,134.79785714285714,2023-07-01,107.44878387451172,179.67,14.26,163.8,0.62
2023-08-15,Kakuma 4,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,114.94428571428573,54.51928571428572,209.06285714285715,2023-08-01,101.14118194580078,179.67,13.95,41.23,0.28
2023-09-15,Kakuma 4,Sorghum,52.5,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,199.40142857142857,91.12642857142858,153.62642857142856,2023-09-01,98.6348114013672,200.99,16.2,20.4,89.28
2023-10-15,Kakuma 4,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,111.28714285714284,89.86357142857142,74.71142857142857,2023-10-01,197.8870086669922,205.47,76.88,14.26,163.8
2023-11-15,Kakuma 4,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,229.45,114.94428571428573,54.51928571428572,2023-11-01,156.69613647460938,203.47,132.0,13.95,41.23
2024-01-15,Kakuma 4,Sorghum,65.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,164.025,199.40142857142857,91.12642857142858,2024-01-01,160.3736572265625,196.47,32.24,76.88,14.26
2024-04-15,Kakuma 4,Sorghum,80.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,384.6,111.28714285714284,89.86357142857142,2024-04-01,163.9473419189453,180.38,210.0,32.24,76.88
2024-06-15,Kakuma 4,Sorghum,50.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,80.53142857142858,229.45,114.94428571428573,2024-06-01,113.0927963256836,173.1,28.2,93.0,16.12
2024-07-15,Kakuma 4,Sorghum,50.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,257.8507142857143,164.025,199.40142857142857,2024-07-01,92.3948745727539,171.6,126.48,210.0,32.24
2024-08-15,Kakuma 4,Sorghum,50.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,262.2064285714286,384.6,111.28714285714284,2024-08-01,140.97506713867188,171.6,81.22,88.35,152.54
2025-05-15,Kakuma 4,Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,207.5364285714286,80.53142857142858,229.45,2025-05-01,167.42288208007812,164.78,74.71,2.8,103.8
2026-03-15,Kakuma 4,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,0.85,257.8507142857143,164.025,2026-03-01,330.17681884765625,166.54,,,
2026-04-15,Kakuma 4,Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,2.4,262.2064285714286,384.6,2026-04-01,250.28366088867188,196.63,,,
2026-06-15,Kakuma 4,Sorghum,44.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,0.36,207.5364285714286,80.53142857142858,2026-06-01,179.9416961669922,222.86,,,
2026-07-15,Kakuma 4,Sorghum,30.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,0.44,0.85,257.8507142857143,2026-07-01,167.53224182128906,222.86,,,
2026-08-15,Kakuma 4,Sorghum,30.0,Retail,KG,WFP,Rift Valley,3.74,34.81,cereals and tubers,3.16,2.4,262.2064285714286,2026-08-01,117.9188461303711,222.86,,,
2021-04-15,Kalahari (Mombasa),Sorghum,70.0,Retail,KG,WFP,Coast,-4.03,39.63,cereals and tubers,83.16,,,2021-04-01,88.16622161865234,107.66,92.1,8.99,36.27
2021-07-15,Kalobeyei (Village 1),Sorghum,40.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,188.22357142857143,,,2021-07-01,58.42076873779297,107.66,39.06,72.9,1020.21
2021-10-15,Kalobeyei (Village 1),Sorghum,50.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,153.62642857142856,,,2021-10-01,79.02923583984375,110.6,24.49,39.06,72.9
2023-01-15,Kalobeyei (Village 1),Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,6.691428571428572,,,2023-01-01,104.2670440673828,162.0,0.31,53.32,20.15
2023-02-15,Kalobeyei (Village 1),Sorghum,150.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,6.619999999999999,188.22357142857143,,2023-02-01,120.99437713623048,162.0,0.56,36.9,40.92
2023-05-15,Kalobeyei (Village 1),Sorghum,50.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,91.12642857142858,153.62642857142856,,2023-05-01,108.46768188476562,168.4,44.02,0.56,36.9
2023-06-15,Kalobeyei (Village 1),Sorghum,100.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,100.30571428571427,6.691428571428572,,2023-06-01,110.52894592285156,167.28,17.7,70.99,44.02
2023-12-15,Kalobeyei (Village 1),Sorghum,80.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,79.61142857142856,6.619999999999999,188.22357142857143,2023-12-01,142.2794647216797,201.47,18.29,12.6,17.7
2024-05-15,Kalobeyei (Village 1),Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,223.40214285714288,91.12642857142858,153.62642857142856,2024-05-01,130.52186584472656,179.18,88.35,196.33,154.8
2024-10-15,Kalobeyei (Village 1),Sorghum,45.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,112.63714285714286,100.30571428571427,6.691428571428572,2024-10-01,130.689208984375,168.06,39.37,89.9,207.0
2025-10-15,Kalobeyei (Village 1),Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,201.25,79.61142857142856,6.619999999999999,2025-10-01,153.4799346923828,171.47,66.34,24.49,120.0
2025-11-15,Kalobeyei (Village 1),Sorghum,75.56,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,41.892857142857146,223.40214285714288,91.12642857142858,2025-11-01,103.939208984375,171.47,45.3,80.6,78.74
2026-06-15,Kalobeyei (Village 1),Sorghum,50.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,0.36,112.63714285714286,100.30571428571427,2026-06-01,179.9416961669922,222.86,,,
2026-07-15,Kalobeyei (Village 1),Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,0.44,201.25,79.61142857142856,2026-07-01,167.53224182128906,222.86,,,
2026-08-15,Kalobeyei (Village 1),Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.77,34.73,cereals and tubers,3.16,41.892857142857146,223.40214285714288,2026-08-01,117.9188461303711,222.86,,,
2021-02-15,Kalobeyei (Village 2),Sorghum,40.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,96.08357142857145,,,2021-02-01,73.95680236816406,101.91,0.84,80.1,55.8
2021-04-15,Kalobeyei (Village 2),Sorghum,50.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,123.56571428571428,,,2021-04-01,88.16622161865234,107.66,72.9,1020.21,64.17
2021-06-15,Kalobeyei (Village 2),Sorghum,37.5,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,36.02571428571429,,,2021-06-01,74.12712097167969,107.66,2.1,1.86,550.25
2021-09-15,Kalobeyei (Village 2),Sorghum,40.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,209.06285714285715,96.08357142857145,,2021-09-01,80.69696807861328,115.6,56.1,2.1,1.86
2023-02-15,Kalobeyei (Village 2),Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,6.619999999999999,123.56571428571428,,2023-02-01,120.99437713623048,162.0,0.56,36.9,40.92
2023-06-15,Kalobeyei (Village 2),Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,100.30571428571427,36.02571428571429,,2023-06-01,110.52894592285156,167.28,17.7,70.99,44.02
2023-09-15,Kalobeyei (Village 2),Sorghum,90.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,199.40142857142857,209.06285714285715,96.08357142857145,2023-09-01,98.6348114013672,200.99,12.6,17.7,70.99
2023-11-15,Kalobeyei (Village 2),Sorghum,80.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,229.45,6.619999999999999,123.56571428571428,2023-11-01,156.69613647460938,203.47,154.8,17.67,44.02
2024-06-15,Kalobeyei (Village 2),Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,80.53142857142858,100.30571428571427,36.02571428571429,2024-06-01,113.0927963256836,173.1,16.5,106.02,18.29
2024-07-15,Kalobeyei (Village 2),Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,257.8507142857143,199.40142857142857,209.06285714285715,2024-07-01,92.3948745727539,171.6,89.9,207.0,33.48
2024-08-15,Kalobeyei (Village 2),Sorghum,80.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,262.2064285714286,229.45,6.619999999999999,2024-08-01,140.97506713867188,171.6,75.64,88.35,196.33
2024-11-15,Kalobeyei (Village 2),Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,171.86785714285716,80.53142857142858,100.30571428571427,2024-11-01,128.90164184570312,168.06,91.2,75.64,88.35
2025-06-15,Kalobeyei (Village 2),Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,103.10714285714286,257.8507142857143,199.40142857142857,2025-06-01,222.58563232421875,162.91,12.9,116.56,12.4
2025-07-15,Kalobeyei (Village 2),Sorghum,80.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,180.63857142857145,262.2064285714286,229.45,2025-07-01,134.64071655273438,171.58,24.49,120.0,1.24
2025-09-15,Kalobeyei (Village 2),Sorghum,90.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,183.43142857142857,171.86785714285716,80.53142857142858,2025-09-01,125.86952209472656,171.47,27.9,12.9,116.56
2025-11-15,Kalobeyei (Village 2),Sorghum,80.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,41.892857142857146,103.10714285714286,257.8507142857143,2025-11-01,103.939208984375,171.47,45.3,80.6,78.74
2026-03-15,Kalobeyei (Village 2),Sorghum,90.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,0.85,180.63857142857145,262.2064285714286,2026-03-01,330.17681884765625,166.54,,,
2026-04-15,Kalobeyei (Village 2),Sorghum,80.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,2.4,183.43142857142857,171.86785714285716,2026-04-01,250.28366088867188,196.63,,,
2026-07-15,Kalobeyei (Village 2),Sorghum,45.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,0.44,41.892857142857146,103.10714285714286,2026-07-01,167.53224182128906,222.86,,,
2026-08-15,Kalobeyei (Village 2),Sorghum,45.0,Retail,KG,WFP,Rift Valley,3.76,34.75,cereals and tubers,3.16,0.85,180.63857142857145,2026-08-01,117.9188461303711,222.86,,,
2021-03-15,Kalobeyei (Village 3),Sorghum,60.0,Retail,KG,WFP,Rift Valley,3.75,34.76,cereals and tubers,42.51142857142857,,,2021-03-01,78.61876678466797,107.66,1.86,550.25,58.8
2021-06-15,Kalobeyei (Village 3),Sorghum,40.0,Retail,KG,WFP,Rift Valley,3.75,34.76,cereals and tubers,36.02571428571429,,,2021-06-01,74.12712097167969,107.66,2.1,1.86,550.25
2021-07-15,Kalobeyei (Village 3),Sorghum,40.0,Retail,KG,WFP,Rift Valley,3.75,34.76,cereals and tubers,188.22357142857143,,,2021-07-01,58.42076873779297,107.66,39.06,72.9,1020.21
2021-09-15,Kalobeyei (Village 3),Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.75,34.76,cereals and tubers,209.06285714285715,42.51142857142857,,2021-09-01,80.69696807861328,115.6,56.1,2.1,1.86
2022-01-15,Kalobeyei (Village 3),Sorghum,50.0,Retail,KG,WFP,Rift Valley,3.75,34.76,cereals and tubers,74.71142857142857,36.02571428571429,,2022-01-01,138.67498779296875,129.72,57.04,24.49,39.06
2023-01-15,Kalobeyei (Village 3),Sorghum,70.0,Retail,KG,WFP,Rift Valley,3.75,34.76,cereals and tubers,6.691428571428572,188.22357142857143,,2023-01-01,104.2670440673828,162.0,0.31,53.32,20.15
